#Date:2022-06-25 16:20:16
#Class:methylRawDB
#DT:tabix
#SI:SEsample_se_bt2.sorted.deduped_chh
#AS:hg19
#CT:CHH
#RS:base
#NR:330
#DT:tabix
chr1	6033	6033	+	11	0	11
chr1	6045	6045	+	11	0	11
chr1	6048	6048	+	11	0	11
chr1	6049	6049	+	11	0	11
chr1	6070	6070	+	12	1	11
chr1	6072	6072	+	11	0	11
chr1	6073	6073	+	11	0	11
chr1	6074	6074	+	11	0	11
chr1	6085	6085	+	10	0	10
chr1	6372	6372	+	10	0	10
chr1	6373	6373	+	11	0	11
chr1	6374	6374	+	11	0	11
chr1	6375	6375	+	11	0	11
chr1	6380	6380	-	10	0	10
chr1	6381	6381	-	10	0	10
chr1	6387	6387	+	10	0	10
chr1	6396	6396	+	12	0	12
chr1	6401	6401	+	13	0	13
chr1	6402	6402	+	13	0	13
chr1	6407	6407	-	10	0	10
chr1	6409	6409	-	10	0	10
chr1	6418	6418	+	15	0	15
chr1	6423	6423	+	15	0	15
chr1	6429	6429	+	13	0	13
chr1	6431	6431	+	14	0	14
chr1	6433	6433	+	14	0	14
chr1	6440	6440	+	11	0	11
chr1	6447	6447	+	11	0	11
chr1	6448	6448	+	12	0	12
chr1	6451	6451	+	12	0	12
chr1	6453	6453	+	12	0	12
chr1	6458	6458	+	11	0	11
chr1	6489	6489	+	10	0	10
chr1	6490	6490	+	10	0	10
chr1	6536	6536	+	10	0	10
chr1	6538	6538	+	10	0	10
chr1	6541	6541	+	10	0	10
chr1	6543	6543	+	10	0	10
chr1	6544	6544	+	10	1	9
chr1	6559	6559	+	10	0	10
chr1	6560	6560	+	10	0	10
chr1	6761	6761	-	11	0	11
chr1	6765	6765	-	11	0	11
chr1	6767	6767	-	11	0	11
chr1	6769	6769	-	11	1	10
chr1	6771	6771	-	12	0	12
chr1	6776	6776	-	12	0	12
chr1	6780	6780	-	12	0	12
chr1	6781	6781	-	12	0	12
chr1	6783	6783	-	12	0	12
chr1	6784	6784	-	12	0	12
chr1	6787	6787	-	12	0	12
chr1	6791	6791	-	12	0	12
chr1	6792	6792	-	12	0	12
chr1	6794	6794	-	12	0	12
chr1	6844	6844	+	11	0	11
chr1	6853	6853	+	11	0	11
chr1	6856	6856	+	12	0	12
chr1	6860	6860	+	11	0	11
chr1	6861	6861	+	11	0	11
chr1	6863	6863	+	11	0	11
chr1	6864	6864	+	11	0	11
chr1	6867	6867	+	12	0	12
chr1	6869	6869	+	12	0	12
chr1	6880	6880	+	12	0	12
chr1	6881	6881	+	12	0	12
chr1	6893	6893	+	14	0	14
chr1	6894	6894	+	14	0	14
chr1	6899	6899	+	15	0	15
chr1	6906	6906	-	10	0	10
chr1	6908	6908	-	10	0	10
chr1	6911	6911	+	15	0	15
chr1	6915	6915	-	12	0	12
chr1	6916	6916	-	12	0	12
chr1	6921	6921	-	12	0	12
chr1	6923	6923	-	12	0	12
chr1	6924	6924	-	12	0	12
chr1	6925	6925	+	13	0	13
chr1	6933	6933	-	15	0	15
chr1	6958	6958	-	14	0	14
chr1	6959	6959	-	13	0	13
chr1	6961	6961	-	13	0	13
chr1	6965	6965	-	14	0	14
chr1	6970	6970	-	14	0	14
chr1	6976	6976	-	11	0	11
chr1	6982	6982	-	11	0	11
chr1	6983	6983	+	12	0	12
chr1	6986	6986	-	10	0	10
chr1	6995	6995	+	12	0	12
chr1	6998	6998	+	12	0	12
chr1	7002	7002	-	11	0	11
chr1	7003	7003	-	12	0	12
chr1	7006	7006	-	11	0	11
chr1	7008	7008	-	11	1	10
chr1	7010	7010	-	12	0	12
chr1	7011	7011	+	12	0	12
chr1	7014	7014	-	10	0	10
chr1	7016	7016	-	10	0	10
chr1	7017	7017	-	10	0	10
chr1	7018	7018	-	10	0	10
chr1	7023	7023	+	10	0	10
chr1	7089	7089	-	14	0	14
chr1	7090	7090	-	14	0	14
chr1	7091	7091	-	14	0	14
chr1	7101	7101	-	16	0	16
chr1	7108	7108	-	18	0	18
chr1	7112	7112	-	19	0	19
chr1	7123	7123	-	18	0	18
chr1	7127	7127	-	18	0	18
chr1	7132	7132	-	18	0	18
chr1	7145	7145	-	17	0	17
chr1	7153	7153	-	17	0	17
chr1	7156	7156	-	17	0	17
chr1	7164	7164	-	16	0	16
chr1	7180	7180	-	14	0	14
chr1	7186	7186	-	14	0	14
chr1	7188	7188	-	14	1	13
chr1	7190	7190	-	14	0	14
chr1	7199	7199	-	13	0	13
chr1	7200	7200	-	13	0	13
chr1	7209	7209	-	12	0	12
chr1	7210	7210	-	12	0	12
chr1	7211	7211	-	13	0	13
chr1	7216	7216	-	13	0	13
chr1	7220	7220	-	12	0	12
chr1	7232	7232	-	13	0	13
chr1	7234	7234	-	13	0	13
chr1	7235	7235	-	14	0	14
chr1	7239	7239	-	13	0	13
chr1	7242	7242	-	13	1	12
chr1	7244	7244	-	13	0	13
chr1	7245	7245	-	13	0	13
chr1	7267	7267	-	11	0	11
chr1	7391	7391	-	14	0	14
chr1	7393	7393	-	15	0	15
chr1	7395	7395	-	16	1	15
chr1	7397	7397	-	16	0	16
chr1	7400	7400	-	16	0	16
chr1	7417	7417	-	19	0	19
chr1	7434	7434	-	18	0	18
chr1	7445	7445	-	17	0	17
chr1	7450	7450	+	10	0	10
chr1	7451	7451	+	10	1	9
chr1	7453	7453	+	10	0	10
chr1	7454	7454	+	10	0	10
chr1	7458	7458	-	18	0	18
chr1	7470	7470	-	17	0	17
chr1	7472	7472	-	16	0	16
chr1	7476	7476	+	10	0	10
chr1	7480	7480	-	14	0	14
chr1	7487	7487	+	10	0	10
chr1	7488	7488	+	10	0	10
chr1	7494	7494	+	10	0	10
chr1	7495	7495	+	10	0	10
chr1	7499	7499	-	16	0	16
chr1	7501	7501	-	16	0	16
chr1	7502	7502	-	16	0	16
chr1	7503	7503	-	15	0	15
chr1	7506	7506	-	14	0	14
chr1	7507	7507	+	10	0	10
chr1	7508	7508	+	10	0	10
chr1	7517	7517	-	13	0	13
chr1	7521	7521	-	13	0	13
chr1	7559	7559	-	14	0	14
chr1	7565	7565	-	15	0	15
chr1	7576	7576	-	16	0	16
chr1	7582	7582	-	15	0	15
chr1	7584	7584	-	14	0	14
chr1	7586	7586	-	14	0	14
chr1	7595	7595	-	14	0	14
chr1	7604	7604	-	13	0	13
chr1	7605	7605	-	13	0	13
chr1	7606	7606	-	13	0	13
chr1	7620	7620	-	13	0	13
chr1	7622	7622	-	13	0	13
chr1	7625	7625	-	12	0	12
chr1	7640	7640	-	13	0	13
chr1	7647	7647	-	12	0	12
chr1	7827	7827	-	10	0	10
chr1	7856	7856	-	12	0	12
chr1	7857	7857	-	12	0	12
chr1	7864	7864	-	11	0	11
chr1	7866	7866	-	11	0	11
chr1	7875	7875	-	11	0	11
chr1	7881	7881	-	10	1	9
chr1	8242	8242	-	10	0	10
chr1	8244	8244	-	11	0	11
chr1	8250	8250	-	10	0	10
chr1	8251	8251	-	10	0	10
chr1	8255	8255	-	10	2	8
chr1	8258	8258	-	10	0	10
chr1	8260	8260	-	10	0	10
chr1	8263	8263	-	10	0	10
chr1	8268	8268	-	11	0	11
chr1	8269	8269	-	11	0	11
chr1	8270	8270	+	10	0	10
chr1	8277	8277	-	10	0	10
chr1	8279	8279	+	10	0	10
chr1	8281	8281	+	11	0	11
chr1	8282	8282	+	11	1	10
chr1	8285	8285	-	10	0	10
chr1	8288	8288	+	11	0	11
chr1	8289	8289	+	11	0	11
chr1	8292	8292	-	11	0	11
chr1	8294	8294	-	10	0	10
chr1	8295	8295	+	10	0	10
chr1	8298	8298	-	11	0	11
chr1	8300	8300	-	12	1	11
chr1	8303	8303	+	10	0	10
chr1	8312	8312	-	12	0	12
chr1	8316	8316	-	14	0	14
chr1	8323	8323	-	14	0	14
chr1	8331	8331	-	13	0	13
chr1	8342	8342	-	11	0	11
chr1	8343	8343	-	10	0	10
chr1	8348	8348	-	10	0	10
chr1	8389	8389	+	10	0	10
chr1	8392	8392	+	11	0	11
chr1	8398	8398	+	11	0	11
chr1	8402	8402	+	11	0	11
chr1	8409	8409	+	12	0	12
chr1	8419	8419	+	11	0	11
chr1	8451	8451	+	10	0	10
chr1	8454	8454	+	10	0	10
chr1	8455	8455	+	10	0	10
chr1	8456	8456	+	10	0	10
chr1	8489	8489	-	10	0	10
chr1	8561	8561	-	10	0	10
chr1	8632	8632	-	10	0	10
chr1	8837	8837	-	11	0	11
chr1	8842	8842	-	11	0	11
chr1	8843	8843	-	10	0	10
chr1	8844	8844	-	11	0	11
chr1	8850	8850	-	11	0	11
chr1	8853	8853	-	12	0	12
chr1	8860	8860	-	11	0	11
chr1	8862	8862	-	10	1	9
chr1	8870	8870	-	10	0	10
chr1	8872	8872	-	10	0	10
chr1	9026	9026	-	10	0	10
chr1	9027	9027	-	10	1	9
chr1	9910	9910	-	11	0	11
chr1	9918	9918	-	11	1	10
chr1	9929	9929	-	11	0	11
chr1	9934	9934	-	11	0	11
chr1	9935	9935	-	11	0	11
chr1	9936	9936	-	11	0	11
chr1	9937	9937	-	11	0	11
chr1	9946	9946	-	11	1	10
chr1	9949	9949	-	11	0	11
chr1	9957	9957	-	12	0	12
chr1	9958	9958	-	12	0	12
chr1	9967	9967	-	11	0	11
chr1	9968	9968	-	11	0	11
chr1	9983	9983	-	11	1	10
chr1	9985	9985	-	11	2	9
chr1	9988	9988	-	10	0	10
chr1	9989	9989	-	11	0	11
chr1	9992	9992	-	10	0	10
chr1	9996	9996	-	10	1	9
chr1	10055	10055	-	10	0	10
chr1	10063	10063	-	12	0	12
chr1	10064	10064	-	12	0	12
chr1	10065	10065	-	12	1	11
chr1	10093	10093	-	11	0	11
chr1	10107	10107	-	11	0	11
chr1	10122	10122	-	11	1	10
chr1	10129	10129	-	11	0	11
chr1	10130	10130	-	12	0	12
chr1	10133	10133	-	11	0	11
chr1	10135	10135	-	10	0	10
chr1	10203	10203	-	10	0	10
chr1	10204	10204	-	10	0	10
