#Date:2022-06-25 16:22:21
#Class:methylRawDB
#DT:tabix
#SI:PEsample_wgbs.deduped_CHG
#AS:hg19
#CT:CHG
#RS:base
#NR:274
#DT:tabix
chr1	6233	6233	-	10	0	10
chr1	6253	6253	-	10	0	10
chr1	6265	6265	-	10	0	10
chr1	6272	6272	-	11	0	11
chr1	6279	6279	-	11	0	11
chr1	6291	6291	-	11	0	11
chr1	6315	6315	-	12	0	12
chr1	6326	6326	-	13	0	13
chr1	6335	6335	+	12	0	12
chr1	6337	6337	-	13	0	13
chr1	6360	6360	+	11	0	11
chr1	6362	6362	-	12	0	12
chr1	6363	6363	+	11	0	11
chr1	6365	6365	-	12	0	12
chr1	6377	6377	+	10	0	10
chr1	6379	6379	-	13	0	13
chr1	6390	6390	+	10	0	10
chr1	6392	6392	-	13	0	13
chr1	6393	6393	+	10	0	10
chr1	6395	6395	-	13	0	13
chr1	6397	6397	+	10	0	10
chr1	6399	6399	-	13	0	13
chr1	6404	6404	+	11	0	11
chr1	6406	6406	-	13	1	12
chr1	6411	6411	+	10	0	10
chr1	6413	6413	-	13	0	13
chr1	6420	6420	+	12	0	12
chr1	6422	6422	-	13	1	12
chr1	6426	6426	+	12	0	12
chr1	6428	6428	-	13	1	12
chr1	6435	6435	+	12	0	12
chr1	6437	6437	-	12	0	12
chr1	6464	6464	+	10	0	10
chr1	6466	6466	-	10	0	10
chr1	6468	6468	+	10	0	10
chr1	6473	6473	+	11	0	11
chr1	6475	6475	-	10	1	9
chr1	6482	6482	+	11	0	11
chr1	6496	6496	+	10	0	10
chr1	6498	6498	-	10	0	10
chr1	6510	6510	+	11	0	11
chr1	6512	6512	-	10	0	10
chr1	6519	6519	+	11	0	11
chr1	6521	6521	-	11	0	11
chr1	6524	6524	+	12	0	12
chr1	6526	6526	-	12	0	12
chr1	6528	6528	+	11	0	11
chr1	6530	6530	-	11	0	11
chr1	6532	6532	+	11	0	11
chr1	6534	6534	-	12	1	11
chr1	6552	6552	-	12	0	12
chr1	6566	6566	+	10	0	10
chr1	6568	6568	-	11	0	11
chr1	6600	6600	+	11	0	11
chr1	6602	6602	-	15	0	15
chr1	6635	6635	+	13	0	13
chr1	6637	6637	-	12	0	12
chr1	6639	6639	+	14	0	14
chr1	6641	6641	-	11	0	11
chr1	6646	6646	+	11	0	11
chr1	6648	6648	-	11	0	11
chr1	6658	6658	+	12	0	12
chr1	6660	6660	-	12	0	12
chr1	6671	6671	+	12	0	12
chr1	6673	6673	-	13	0	13
chr1	6678	6678	+	13	0	13
chr1	6680	6680	-	13	0	13
chr1	6687	6687	+	15	0	15
chr1	6690	6690	+	15	0	15
chr1	6692	6692	-	13	0	13
chr1	6699	6699	+	16	0	16
chr1	6701	6701	-	13	0	13
chr1	6706	6706	+	17	0	17
chr1	6708	6708	-	12	0	12
chr1	6719	6719	+	17	0	17
chr1	6721	6721	-	10	0	10
chr1	6722	6722	+	17	0	17
chr1	6762	6762	+	16	0	16
chr1	6764	6764	-	11	0	11
chr1	6777	6777	+	16	0	16
chr1	6779	6779	-	10	0	10
chr1	6788	6788	+	17	0	17
chr1	6790	6790	-	12	0	12
chr1	6805	6805	+	16	0	16
chr1	6807	6807	-	12	1	11
chr1	6834	6834	+	16	1	15
chr1	6918	6918	+	20	0	20
chr1	6926	6926	+	18	0	18
chr1	6971	6971	+	15	0	15
chr1	6979	6979	+	15	0	15
chr1	6989	6989	+	14	0	14
chr1	6999	6999	+	14	0	14
chr1	7032	7032	+	11	0	11
chr1	7043	7043	+	11	0	11
chr1	7124	7124	+	12	0	12
